cultivo,plaga_enfermedad,comarca_nombre,comarca_zona,comarca_zona_id,fecha_aviso,nivel_aviso
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2021-04-28,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2021-04-28,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2021-04-21,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2021-04-21,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2021-04-21,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2021-04-14,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2021-04-14,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2021-04-14,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2021-03-24,SIN ALERTA
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2021-03-24,SIN ALERTA
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2021-03-24,SIN ALERTA
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2021-03-19,SIN ALERTA
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2021-03-19,SIN ALERTA
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2021-03-19,SIN ALERTA
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2020-08-12,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2020-08-12,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2020-08-12,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2020-08-05,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2020-08-05,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2020-08-05,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2020-07-29,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2020-07-29,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2020-07-29,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2020-07-22,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2020-07-22,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2020-07-22,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2020-07-15,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2020-07-15,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2020-07-15,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2020-07-08,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2020-07-08,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2020-07-08,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2020-07-01,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2020-07-01,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2020-07-01,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2020-06-24,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2020-06-24,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2020-06-24,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2020-06-17,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2020-06-17,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2020-06-17,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2019-08-21,SIN ALERTA
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2019-08-21,SIN ALERTA
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2019-08-21,SIN ALERTA
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2019-08-13,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2019-08-13,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2019-08-13,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2019-08-07,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2019-08-07,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2019-08-07,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2019-07-31,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2019-07-31,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2019-07-31,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2018-08-29,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2018-08-29,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2018-08-29,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2018-08-22,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2018-08-22,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2018-08-22,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2018-08-16,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2018-08-16,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2018-08-16,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2018-05-16,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2018-05-16,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2018-05-16,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2018-05-09,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2018-05-09,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2018-05-09,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2018-05-02,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2018-05-02,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2018-05-02,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2018-04-25,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2018-04-25,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2018-04-25,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2018-04-18,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2018-04-18,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2018-04-18,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2018-04-11,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2018-04-11,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2018-04-11,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2018-04-04,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2018-04-04,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2018-04-04,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2017-08-02,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2017-08-02,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2017-08-02,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2017-07-26,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2017-07-26,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2017-07-26,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2017-07-19,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2017-07-19,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2017-07-19,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2017-07-12,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2017-07-12,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2017-07-12,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2017-07-05,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2017-07-05,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2017-07-05,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2017-06-28,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2017-06-28,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2017-06-28,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2017-06-21,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2017-06-21,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2017-06-21,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2017-06-14,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2017-06-14,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2017-06-14,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2017-06-07,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2017-06-07,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2017-06-07,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2017-05-31,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2017-05-31,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2017-05-31,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2017-05-24,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2017-05-24,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2017-05-24,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2017-05-17,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2017-05-17,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2017-05-17,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2017-05-10,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2017-05-10,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2017-05-10,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2017-05-03,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2017-05-03,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2017-05-03,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2017-04-26,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2017-04-26,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2017-04-26,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2017-04-19,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2017-04-19,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2017-04-19,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2017-04-11,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2017-04-11,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2017-04-11,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2017-04-05,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2017-04-05,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2017-04-05,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2017-03-29,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2017-03-29,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2017-03-29,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2016-10-06,SIN ALERTA
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2016-10-06,SIN ALERTA
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2016-10-06,SIN ALERTA
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2016-08-31,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2016-08-31,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2016-08-31,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2016-08-24,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2016-08-24,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2016-08-24,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2016-08-17,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2016-08-17,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2016-08-17,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2016-08-10,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2016-08-10,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2016-08-10,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2016-08-03,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2016-08-03,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2016-08-03,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2016-07-27,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2016-07-27,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2016-07-27,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2016-07-20,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2016-07-20,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2016-07-20,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2016-07-13,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2016-07-13,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2016-07-13,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2016-07-06,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2016-07-06,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2016-07-06,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2016-06-30,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2016-06-30,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2016-06-30,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2016-06-22,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2016-06-22,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2016-06-22,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2016-06-15,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2016-06-15,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2016-06-15,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2016-06-08,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2016-06-08,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2016-06-08,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2016-06-01,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2016-06-01,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2016-06-01,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2016-05-25,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2016-05-25,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2016-05-25,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2016-05-18,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2016-05-18,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2016-05-18,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2016-05-11,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2016-05-11,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2016-05-11,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2016-05-04,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2016-05-04,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2016-05-04,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2016-04-27,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2016-04-27,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2016-04-27,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2016-04-20,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2016-04-20,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2016-04-20,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2016-04-13,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2016-04-13,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2016-04-13,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2016-04-06,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2016-04-06,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2016-04-06,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2015-08-26,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2015-08-26,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2015-08-26,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2015-08-19,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2015-08-19,MEDIO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2015-08-19,MEDIO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2015-08-12,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2015-08-12,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2015-08-12,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2015-08-05,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2015-08-05,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2015-08-05,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2015-07-29,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2015-07-29,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2015-07-29,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2015-07-22,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2015-07-22,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2015-07-22,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2015-07-15,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2015-07-15,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2015-07-15,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2015-07-08,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2015-07-08,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2015-07-08,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2015-07-01,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2015-07-01,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2015-07-01,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2015-06-24,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2015-06-24,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2015-06-24,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2015-06-17,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2015-06-17,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2015-06-17,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2015-06-10,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2015-06-10,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2015-06-10,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2015-06-03,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2015-06-03,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2015-06-03,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2015-05-27,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2015-05-27,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2015-05-27,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2015-05-20,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2015-05-20,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2015-05-20,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2015-05-13,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2015-05-13,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2015-05-13,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2015-05-06,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2015-05-06,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2015-05-06,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2015-04-29,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2015-04-29,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2015-04-29,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2015-04-22,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2015-04-22,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2015-04-22,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2015-04-08,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2015-04-08,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2015-04-08,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2014-08-13,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2014-08-13,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2014-08-13,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2014-08-05,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2014-08-05,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2014-08-05,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2014-07-30,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona media,10,2014-07-30,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona alta,11,2014-07-30,BAJO
VIÑA,BOTRYTIS,VALLE DE GÜÍMAR,Zona baja,9,2014-07-23,BAJO
